pair_id,left_image_id,right_image_id,left_identity,right_identity,pair_type,label,valid,similarity_score,prediction,error_reason
pair_00000156,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.7544381618,1,
pair_00000157,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.7087940574,1,
pair_00000158,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.7055348158,1,
pair_00000159,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6213364005,1,
pair_00000160,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.8003797531,1,
pair_00000161,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6602761745,1,
pair_00000162,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6225358248,1,
pair_00000163,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6616762280,1,
pair_00000164,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6941705942,1,
pair_00000165,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6234512925,1,
pair_00000166,Alejandro_Toledo/Alejandro_Toledo_0001,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6791331172,1,
pair_00000167,Alejandro_Toledo/Alejandro_Toledo_0001,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6027810574,1,
pair_00000168,Alejandro_Toledo/Alejandro_Toledo_0001,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6521786451,1,
pair_00000169,Alejandro_Toledo/Alejandro_Toledo_0002,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5426491499,1,
pair_00000170,Alejandro_Toledo/Alejandro_Toledo_0002,Alejandro_Toledo/Alejandro_Toledo_0017,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7159903049,1,
pair_00000171,Alejandro_Toledo/Alejandro_Toledo_0002,Alejandro_Toledo/Alejandro_Toledo_0023,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6470208168,1,
pair_00000172,Alejandro_Toledo/Alejandro_Toledo_0002,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6636692882,1,
pair_00000173,Alejandro_Toledo/Alejandro_Toledo_0002,Alejandro_Toledo/Alejandro_Toledo_0028,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6818953753,1,
pair_00000174,Alejandro_Toledo/Alejandro_Toledo_0002,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7361922264,1,
pair_00000175,Alejandro_Toledo/Alejandro_Toledo_0002,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.8052499294,1,
pair_00000176,Alejandro_Toledo/Alejandro_Toledo_0003,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6103118658,1,
pair_00000177,Alejandro_Toledo/Alejandro_Toledo_0003,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6078779101,1,
pair_00000178,Alejandro_Toledo/Alejandro_Toledo_0003,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5810347795,1,
pair_00000179,Alejandro_Toledo/Alejandro_Toledo_0003,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5645792484,1,
pair_00000180,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6865435839,1,
pair_00000181,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7176447511,1,
pair_00000182,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6702383161,1,
pair_00000183,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6994502544,1,
pair_00000184,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6109085679,1,
pair_00000185,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6698328257,1,
pair_00000186,Alejandro_Toledo/Alejandro_Toledo_0004,Alejandro_Toledo/Alejandro_Toledo_0028,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6044703722,1,
pair_00000187,Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7026840448,1,
pair_00000188,Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6280860901,1,
pair_00000189,Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo/Alejandro_Toledo_0032,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6831027269,1,
pair_00000190,Alejandro_Toledo/Alejandro_Toledo_0005,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7359536886,1,
pair_00000191,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0022,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6815241575,1,
pair_00000192,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5758224130,1,
pair_00000193,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6330448389,1,
pair_00000194,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7042378187,1,
pair_00000195,Alejandro_Toledo/Alejandro_Toledo_0006,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6622297764,1,
pair_00000196,Alejandro_Toledo/Alejandro_Toledo_0007,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7581627369,1,
pair_00000197,Alejandro_Toledo/Alejandro_Toledo_0007,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7024402618,1,
pair_00000198,Alejandro_Toledo/Alejandro_Toledo_0007,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.8413511515,1,
pair_00000199,Alejandro_Toledo/Alejandro_Toledo_0008,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6719982028,1,
pair_00000200,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6422258615,1,
pair_00000201,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7051978707,1,
pair_00000202,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0028,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6715168357,1,
pair_00000203,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7814596295,1,
pair_00000204,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6938573122,1,
pair_00000205,Alejandro_Toledo/Alejandro_Toledo_0009,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6948839426,1,
pair_00000206,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7076125145,1,
pair_00000207,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5818743706,1,
pair_00000208,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6925755739,1,
pair_00000209,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6581844687,1,
pair_00000210,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6884742379,1,
pair_00000211,Alejandro_Toledo/Alejandro_Toledo_0010,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6046744585,1,
pair_00000212,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6745017767,1,
pair_00000213,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6400277615,1,
pair_00000214,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0023,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7086147666,1,
pair_00000215,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6290429831,1,
pair_00000216,Alejandro_Toledo/Alejandro_Toledo_0011,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5641609430,1,
pair_00000217,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7653563619,1,
pair_00000218,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo/Alejandro_Toledo_0034,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.1031860784,0,
pair_00000219,Alejandro_Toledo/Alejandro_Toledo_0012,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7226153612,1,
pair_00000220,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7326854467,1,
pair_00000221,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0023,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6930552721,1,
pair_00000222,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7568727732,1,
pair_00000223,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0035,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6366440654,1,
pair_00000224,Alejandro_Toledo/Alejandro_Toledo_0013,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6250315309,1,
pair_00000225,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6885918379,1,
pair_00000226,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6476617455,1,
pair_00000227,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5889472365,1,
pair_00000228,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6337717772,1,
pair_00000229,Alejandro_Toledo/Alejandro_Toledo_0014,Alejandro_Toledo/Alejandro_Toledo_0034,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.0724023357,0,
pair_00000230,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7399789095,1,
pair_00000231,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.8355293274,1,
pair_00000232,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7265497446,1,
pair_00000233,Alejandro_Toledo/Alejandro_Toledo_0015,Alejandro_Toledo/Alejandro_Toledo_0035,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6336999536,1,
pair_00000234,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7356733084,1,
pair_00000235,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6957402229,1,
pair_00000236,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6646224856,1,
pair_00000237,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6943964958,1,
pair_00000238,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6893445253,1,
pair_00000239,Alejandro_Toledo/Alejandro_Toledo_0016,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6739854217,1,
pair_00000240,Alejandro_Toledo/Alejandro_Toledo_0017,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6805599928,1,
pair_00000241,Alejandro_Toledo/Alejandro_Toledo_0017,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6748723984,1,
pair_00000242,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6987786293,1,
pair_00000243,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo/Alejandro_Toledo_0025,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6827974319,1,
pair_00000244,Alejandro_Toledo/Alejandro_Toledo_0018,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6150212884,1,
pair_00000245,Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7562696934,1,
pair_00000246,Alejandro_Toledo/Alejandro_Toledo_0019,Alejandro_Toledo/Alejandro_Toledo_0032,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6771246791,1,
pair_00000247,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6551026702,1,
pair_00000248,Alejandro_Toledo/Alejandro_Toledo_0020,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5886268020,1,
pair_00000249,Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6690569520,1,
pair_00000250,Alejandro_Toledo/Alejandro_Toledo_0021,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6161334515,1,
pair_00000251,Alejandro_Toledo/Alejandro_Toledo_0022,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6610865593,1,
pair_00000252,Alejandro_Toledo/Alejandro_Toledo_0022,Alejandro_Toledo/Alejandro_Toledo_0032,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6763004065,1,
pair_00000253,Alejandro_Toledo/Alejandro_Toledo_0023,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6403610110,1,
pair_00000254,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6791790724,1,
pair_00000255,Alejandro_Toledo/Alejandro_Toledo_0024,Alejandro_Toledo/Alejandro_Toledo_0033,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6534920931,1,
pair_00000256,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6767235994,1,
pair_00000257,Alejandro_Toledo/Alejandro_Toledo_0026,Alejandro_Toledo/Alejandro_Toledo_0037,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6893862486,1,
pair_00000258,Alejandro_Toledo/Alejandro_Toledo_0027,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7082762718,1,
pair_00000259,Alejandro_Toledo/Alejandro_Toledo_0028,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6560446024,1,
pair_00000260,Alejandro_Toledo/Alejandro_Toledo_0029,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6985535026,1,
pair_00000261,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo/Alejandro_Toledo_0034,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.0123639274,0,
pair_00000262,Alejandro_Toledo/Alejandro_Toledo_0030,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7795763612,1,
pair_00000263,Alejandro_Toledo/Alejandro_Toledo_0031,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.6152395010,1,
pair_00000264,Alejandro_Toledo/Alejandro_Toledo_0035,Alejandro_Toledo/Alejandro_Toledo_0036,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.5889392495,1,
pair_00000265,Alejandro_Toledo/Alejandro_Toledo_0038,Alejandro_Toledo/Alejandro_Toledo_0039,Alejandro_Toledo,Alejandro_Toledo,genuine,1,1,0.7487928867,1,
pair_00000266,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6252854466,1,
pair_00000267,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6386637688,1,
pair_00000268,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0011,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6767201424,1,
pair_00000269,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0012,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5266563296,1,
pair_00000270,Alvaro_Uribe/Alvaro_Uribe_0001,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6166906357,1,
pair_00000271,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0012,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5268436670,1,
pair_00000272,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5055398941,1,
pair_00000273,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0027,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.4962337315,1,
pair_00000274,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0031,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.4472747445,1,
pair_00000275,Alvaro_Uribe/Alvaro_Uribe_0002,Alvaro_Uribe/Alvaro_Uribe_0034,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5685538054,1,
pair_00000276,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6214704514,1,
pair_00000277,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6788976192,1,
pair_00000278,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0007,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6551558971,1,
pair_00000279,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5802202225,1,
pair_00000280,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.7160218358,1,
pair_00000281,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6641228199,1,
pair_00000282,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0019,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6462906003,1,
pair_00000283,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0025,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5534082055,1,
pair_00000284,Alvaro_Uribe/Alvaro_Uribe_0003,Alvaro_Uribe/Alvaro_Uribe_0030,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5672046542,1,
pair_00000285,Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe/Alvaro_Uribe_0008,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5491622090,1,
pair_00000286,Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe/Alvaro_Uribe_0010,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6547813416,1,
pair_00000287,Alvaro_Uribe/Alvaro_Uribe_0004,Alvaro_Uribe/Alvaro_Uribe_0022,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5262571573,1,
pair_00000288,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0011,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6844717264,1,
pair_00000289,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0015,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6695780754,1,
pair_00000290,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5538884997,1,
pair_00000291,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0021,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6696009636,1,
pair_00000292,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0029,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5288662910,1,
pair_00000293,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0030,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5733151436,1,
pair_00000294,Alvaro_Uribe/Alvaro_Uribe_0005,Alvaro_Uribe/Alvaro_Uribe_0032,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.7331337929,1,
pair_00000295,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0007,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6156446338,1,
pair_00000296,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0009,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5853029490,1,
pair_00000297,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0013,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6448567510,1,
pair_00000298,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0017,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6077920198,1,
pair_00000299,Alvaro_Uribe/Alvaro_Uribe_0006,Alvaro_Uribe/Alvaro_Uribe_0018,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.5984857678,1,
pair_00000300,Alvaro_Uribe/Alvaro_Uribe_0007,Alvaro_Uribe/Alvaro_Uribe_0014,Alvaro_Uribe,Alvaro_Uribe,genuine,1,1,0.6115784645,1,
